Unnamed: 0,timestamp,open_price,close_price,high_price,low_price
125,2020-03-10 00:00:00+00:00,7936.79,7895.875,8177.284463,7724.356529000001
126,2020-03-11 00:00:00+00:00,7905.255,7940.32,8012.965,7595.79
127,2020-03-12 00:00:00+00:00,7949.075,4840.515,7981.59,4349.07
128,2020-03-13 00:00:00+00:00,4846.37,5631.36,6008.217138,3738.665
129,2020-03-14 00:00:00+00:00,5638.46,5154.205,5687.462278,5015.158894
130,2020-03-15 00:00:00+00:00,5159.375,5346.48,5984.312277,5072.13
131,2020-03-16 00:00:00+00:00,5339.84,5035.45,5360.77,4425.695
132,2020-03-17 00:00:00+00:00,5038.705,5340.385,5569.16,4925.715
133,2020-03-18 00:00:00+00:00,5342.39,5410.255,5457.4,5015.324682
134,2020-03-19 00:00:00+00:00,5410.19,6185.94,6445.672245000001,5265.575
135,2020-03-20 00:00:00+00:00,6179.225,6213.11,6955.33,5647.107887
136,2020-03-21 00:00:00+00:00,6221.56,6201.91,6478.91,5853.757992
137,2020-03-22 00:00:00+00:00,6207.585,5833.205,6434.916455,5738.427951
138,2020-03-23 00:00:00+00:00,5828.335,6499.64,6645.98,5696.31
139,2020-03-24 00:00:00+00:00,6493.875,6770.245,6871.24,6371.094481
140,2020-03-25 00:00:00+00:00,6776.48,6700.005,7001.755,6473.45
141,2020-03-26 00:00:00+00:00,6693.69,6769.2,6810.701399,6503.509009
142,2020-03-27 00:00:00+00:00,6772.685,6379.635,6891.007443,6270.352517
143,2020-03-28 00:00:00+00:00,6372.5,6259.785,6390.815,6030.174314
144,2020-03-29 00:00:00+00:00,6256.28,5886.47,6296.945,5830.791862
145,2020-03-30 00:00:00+00:00,5876.335,6404.55,6628.053989,5835.024511
146,2020-03-31 00:00:00+00:00,6411.245,6433.98,6547.455,6319.5697979999995
147,2020-04-01 00:00:00+00:00,6437.29,6654.14,6714.620706000001,6131.206167
148,2020-04-02 00:00:00+00:00,6660.805,6801.75,7279.11,6560.737478
149,2020-04-03 00:00:00+00:00,6808.425,6742.39,7070.91,6597.175977
150,2020-04-04 00:00:00+00:00,6749.895,6871.7,7031.595,6647.8024700000005
151,2020-04-05 00:00:00+00:00,6865.335,6784.515,6924.705,6661.663445
152,2020-04-06 00:00:00+00:00,6777.85,7352.515,7374.09,6760.498994
153,2020-04-07 00:00:00+00:00,7345.47,7213.66,7478.995,7034.838846
154,2020-04-08 00:00:00+00:00,7213.66,7358.22,7439.725,7151.695
155,2020-04-09 00:00:00+00:00,7354.61,7294.24,7388.465,7111.295
156,2020-04-10 00:00:00+00:00,7287.615,6874.64,7320.975,6750.430334999999
157,2020-04-11 00:00:00+00:00,6868.4,6893.765,6981.151021,6749.403986
158,2020-04-12 00:00:00+00:00,6900.395,6913.51,7225.314859,6787.155
159,2020-04-13 00:00:00+00:00,6919.455,6856.8,6923.39,6557.219558
160,2020-04-14 00:00:00+00:00,6863.575,6878.125,7000.158548,6749.973209999999
161,2020-04-15 00:00:00+00:00,6885.36,6627.43,6994.232986,6566.3814090000005
162,2020-04-16 00:00:00+00:00,6633.28,7118.125,7229.621418000001,6447.431368
163,2020-04-17 00:00:00+00:00,7120.74,7043.44,7169.18,6984.284387000001
164,2020-04-18 00:00:00+00:00,7046.915,7252.13,7333.326907,7017.285183
165,2020-04-19 00:00:00+00:00,7260.94,7134.545,7285.585,7026.85709
166,2020-04-20 00:00:00+00:00,7126.17,6848.11,7240.250966,6736.709752
167,2020-04-21 00:00:00+00:00,6838.92,6863.255,6971.425,6746.9245599999995
168,2020-04-22 00:00:00+00:00,6854.37,7128.745,7181.425,6808.583675
169,2020-04-23 00:00:00+00:00,7127.13,7481.025,7796.565,7008.009636
170,2020-04-24 00:00:00+00:00,7490.315,7510.37,7621.01,7386.022025
171,2020-04-25 00:00:00+00:00,7499.86,7548.19,7719.363736,7433.885
172,2020-04-26 00:00:00+00:00,7538.575,7702.915,7742.51933,7444.6816579999995
173,2020-04-27 00:00:00+00:00,7701.415,7803.53,7809.685,7600.631936
174,2020-04-28 00:00:00+00:00,7805.73,7769.55,7815.493225,7660.920506
175,2020-04-29 00:00:00+00:00,7770.19,8784.955,9008.071403,7715.02
176,2020-04-30 00:00:00+00:00,8794.845,8638.71,9496.588936,8381.62537
177,2020-05-01 00:00:00+00:00,8628.0,8823.03,9091.84,8613.285
178,2020-05-02 00:00:00+00:00,8822.94,8975.455,9045.611644,8739.621093000002
179,2020-05-03 00:00:00+00:00,8986.025,8901.67,9222.661128,8655.439444
180,2020-05-04 00:00:00+00:00,8899.785,8884.74,8991.928037,8478.276179999999
181,2020-05-05 00:00:00+00:00,8894.93,9041.97,9132.79,8771.149927
182,2020-05-06 00:00:00+00:00,9044.36,9176.475,9430.214191,8908.425167
183,2020-05-07 00:00:00+00:00,9165.2,10020.925,10116.856564,8904.119973
184,2020-05-08 00:00:00+00:00,10008.805,9829.87,10087.25,9683.965231
185,2020-05-09 00:00:00+00:00,9831.555,9554.37,9980.815,9461.650298
186,2020-05-10 00:00:00+00:00,9556.285,8740.105,9589.782815999999,7862.895
187,2020-05-11 00:00:00+00:00,8728.24,8596.34,9208.952894,8037.466209
188,2020-05-12 00:00:00+00:00,8586.425,8823.62,9008.704679,8535.798557
189,2020-05-13 00:00:00+00:00,8813.095,9311.675,9442.703631999999,8788.39
190,2020-05-14 00:00:00+00:00,9322.64,9791.31,9973.945,9231.264937
191,2020-05-15 00:00:00+00:00,9779.52,9324.065,9863.603861,9078.011655
192,2020-05-16 00:00:00+00:00,9314.27,9375.035,9605.695231,9172.67865
193,2020-05-17 00:00:00+00:00,9372.62,9664.935,9911.721995,9311.699273
194,2020-05-18 00:00:00+00:00,9675.14,9717.76,9976.929536,9410.145079
195,2020-05-19 00:00:00+00:00,9730.155,9780.145,9926.273296,9385.630199
196,2020-05-20 00:00:00+00:00,9768.585,9517.045,9858.107439,9235.380071
197,2020-05-21 00:00:00+00:00,9529.105,9062.935,9603.919146,8673.078253
198,2020-05-22 00:00:00+00:00,9073.77,9174.67,9299.021705,8908.778235
199,2020-05-23 00:00:00+00:00,9164.04,9186.26,9343.935137999999,9064.566007
200,2020-05-24 00:00:00+00:00,9175.62,8728.88,9357.021659999999,8659.313581
201,2020-05-25 00:00:00+00:00,8719.1,8903.245,8984.598775,8582.194556
202,2020-05-26 00:00:00+00:00,8903.245,8841.05,9030.545,8572.732019
203,2020-05-27 00:00:00+00:00,8830.305,9190.835,9252.990812,8631.625604
204,2020-05-28 00:00:00+00:00,9189.35,9579.405,9646.928036,9048.933144
205,2020-05-29 00:00:00+00:00,9568.43,9425.89,9626.228366,9263.168396
206,2020-05-30 00:00:00+00:00,9413.82,9698.545,9747.41042,9184.692783
207,2020-05-31 00:00:00+00:00,9710.66,9443.26,9724.519853,9359.401716
208,2020-06-01 00:00:00+00:00,9454.66,10208.065,10622.975,9362.845415
209,2020-06-02 00:00:00+00:00,10203.355,9533.76,10305.765,9235.987144
210,2020-06-03 00:00:00+00:00,9535.535,9682.835,9710.87,9280.550704000001
211,2020-06-04 00:00:00+00:00,9671.71,9801.505,9898.846989,9419.647665999999
212,2020-06-05 00:00:00+00:00,9790.295,9634.305,9887.745,9465.291412999999
213,2020-06-06 00:00:00+00:00,9622.57,9673.54,9767.282091,9434.393
214,2020-06-07 00:00:00+00:00,9685.775,9751.685,9845.405,9348.850744
215,2020-06-08 00:00:00+00:00,9740.395,9775.465,9829.763326999999,9583.450498
216,2020-06-09 00:00:00+00:00,9774.54,9783.78,9933.03,9505.895039
217,2020-06-10 00:00:00+00:00,9770.975,9894.32,10025.025711,9656.275135
218,2020-06-11 00:00:00+00:00,9894.32,9263.705,10015.049156000001,9018.024631999999
219,2020-06-12 00:00:00+00:00,9274.72,9468.37,9582.225,9153.251896
220,2020-06-13 00:00:00+00:00,9480.44,9472.245,9519.472093,9248.252173
221,2020-06-14 00:00:00+00:00,9483.635,9336.975,9531.891244,9203.008931999999
222,2020-06-15 00:00:00+00:00,9347.35,9416.895,9587.815,8762.336165
223,2020-06-16 00:00:00+00:00,9428.72,9525.0,9629.237329000001,9298.277266
224,2020-06-17 00:00:00+00:00,9513.89,9460.355,9570.785,9187.240934
225,2020-06-18 00:00:00+00:00,9460.355,9379.8,9496.84,9177.086964
226,2020-06-19 00:00:00+00:00,9368.935,9302.56,9456.129140000001,9127.106318
227,2020-06-20 00:00:00+00:00,9290.2,9357.18,9413.62,9166.46
228,2020-06-21 00:00:00+00:00,9345.32,9289.04,9433.555,9199.370561
229,2020-06-22 00:00:00+00:00,9277.415,9703.555,9797.055,9207.770754000001
230,2020-06-23 00:00:00+00:00,9690.72,9638.95,9748.61808,9530.305943000001
231,2020-06-24 00:00:00+00:00,9638.95,9285.96,9737.132520000001,9078.503002
232,2020-06-25 00:00:00+00:00,9297.095,9246.545,9363.283095,8859.298151
233,2020-06-26 00:00:00+00:00,9235.01,9160.685,9321.672794,8954.841855
234,2020-06-27 00:00:00+00:00,9173.255,9011.58,9249.138493999999,8792.663462
235,2020-06-28 00:00:00+00:00,9023.38,9117.85,9220.66,8869.096917
236,2020-06-29 00:00:00+00:00,9106.295,9188.355,9267.1,8964.720640000001
237,2020-06-30 00:00:00+00:00,9200.705,9138.315,9234.604968000001,8982.321983
238,2020-07-01 00:00:00+00:00,9149.815,9236.12,9331.31575,8922.599968
239,2020-07-02 00:00:00+00:00,9247.97,9093.65,9293.221211,8801.948390000001
240,2020-07-03 00:00:00+00:00,9081.715,9064.65,9166.365688,8976.784431999999
241,2020-07-04 00:00:00+00:00,9074.7,9145.485,9223.600724,8941.349103
242,2020-07-05 00:00:00+00:00,9134.945,9076.315,9183.141434000001,8841.449690000001
243,2020-07-06 00:00:00+00:00,9087.645,9349.935,9390.03,9027.195851999999
244,2020-07-07 00:00:00+00:00,9337.465,9260.705,9408.55,9170.001370999998
245,2020-07-08 00:00:00+00:00,9248.65,9440.96,9495.995255,9138.861318000001
246,2020-07-09 00:00:00+00:00,9453.45,9242.795,9464.852869,9061.358976000001
247,2020-07-10 00:00:00+00:00,9242.795,9296.905,9341.71,9057.850811
248,2020-07-11 00:00:00+00:00,9309.77,9242.825,9362.481003,9159.626795
249,2020-07-12 00:00:00+00:00,9254.395,9299.835,9369.355,9136.295632
250,2020-07-13 00:00:00+00:00,9312.655,9241.985,9369.893643000001,9034.796789
251,2020-07-14 00:00:00+00:00,9241.985,9255.195,9303.02,9093.262266
252,2020-07-15 00:00:00+00:00,9268.55,9197.91,9298.007941,9127.414504999999
253,2020-07-16 00:00:00+00:00,9185.47,9128.445,9271.682576000001,8987.974506
254,2020-07-17 00:00:00+00:00,9128.445,9159.115,9225.151536,8945.472954
255,2020-07-18 00:00:00+00:00,9146.9,9178.81,9249.244515999999,9071.124262000001
256,2020-07-19 00:00:00+00:00,9178.81,9213.835,9254.284827,9058.782662
257,2020-07-20 00:00:00+00:00,9224.105,9166.955,9239.96,9059.700599
258,2020-07-21 00:00:00+00:00,9178.0,9398.465,9458.635,9124.084829000001
259,2020-07-22 00:00:00+00:00,9411.585,9554.34,9587.05,9268.129269
260,2020-07-23 00:00:00+00:00,9554.34,9619.375,9720.408153,9317.43612
261,2020-07-24 00:00:00+00:00,9607.605,9553.58,9692.870652,9328.983185
262,2020-07-25 00:00:00+00:00,9553.58,9711.82,9770.874758,9488.311461
263,2020-07-26 00:00:00+00:00,9724.125,9947.22,10272.986953,9579.802522
264,2020-07-27 00:00:00+00:00,9960.14,11056.715,11512.245,9906.540073999999
265,2020-07-28 00:00:00+00:00,11071.16,10931.94,11385.06,10552.0392
266,2020-07-29 00:00:00+00:00,10944.825,11112.665,11384.341968,10694.784656
267,2020-07-30 00:00:00+00:00,11097.345,11103.66,11239.005,10781.321913
268,2020-07-31 00:00:00+00:00,11119.345,11353.635,11525.016864,10904.013388
269,2020-08-01 00:00:00+00:00,11353.635,11842.875,11944.402213,11184.171890000001
270,2020-08-02 00:00:00+00:00,11848.67,11070.31,12179.891236,10476.472014
271,2020-08-03 00:00:00+00:00,11083.71,11229.355,11568.132328,10912.193455
272,2020-08-04 00:00:00+00:00,11216.215,11193.15,11448.96,10944.02718
273,2020-08-05 00:00:00+00:00,11178.93,11780.285,11854.995556,11030.365799
274,2020-08-06 00:00:00+00:00,11784.46,11776.32,11993.748233,11425.559913
275,2020-08-07 00:00:00+00:00,11790.28,11603.44,11960.786887,11120.377726
276,2020-08-08 00:00:00+00:00,11603.44,11781.885,11863.83,11447.259833
277,2020-08-09 00:00:00+00:00,11766.035,11687.77,11867.104692,11477.708520999999
278,2020-08-10 00:00:00+00:00,11673.535,11906.885,12153.660507999999,11492.052744
