Unnamed: 0,timestamp,open_price,close_price,high_price,low_price
58,2020-01-02 00:00:00+00:00,41.405,39.31,41.735,38.905
59,2020-01-03 00:00:00+00:00,39.31,42.09,42.39,38.655
60,2020-01-04 00:00:00+00:00,42.2,42.89,42.935,41.596021
61,2020-01-05 00:00:00+00:00,42.775,43.405,44.62,42.48
62,2020-01-06 00:00:00+00:00,43.29,45.71,46.125,43.02
63,2020-01-07 00:00:00+00:00,45.71,46.385,46.93,44.350264
64,2020-01-08 00:00:00+00:00,46.385,45.33,48.759499,43.984038
65,2020-01-09 00:00:00+00:00,45.33,44.78,45.92,43.83
66,2020-01-10 00:00:00+00:00,44.665,49.075,49.74,43.67
67,2020-01-11 00:00:00+00:00,49.075,49.475,52.06,47.728691999999995
68,2020-01-12 00:00:00+00:00,49.345,51.345,51.855,48.735
69,2020-01-13 00:00:00+00:00,51.305,49.695,51.76,48.698741
70,2020-01-14 00:00:00+00:00,49.56,58.56,61.04,49.43
71,2020-01-15 00:00:00+00:00,58.4,57.95,60.39,55.04
72,2020-01-16 00:00:00+00:00,58.105,57.635,58.565,54.56
73,2020-01-17 00:00:00+00:00,57.635,60.975,63.35730600000001,56.515
74,2020-01-18 00:00:00+00:00,61.025,59.22,62.54308,57.785
75,2020-01-19 00:00:00+00:00,59.22,57.565,62.505,54.903718999999995
76,2020-01-20 00:00:00+00:00,57.41,57.27,58.265,55.57
77,2020-01-21 00:00:00+00:00,57.125,57.465,58.16,55.595
78,2020-01-22 00:00:00+00:00,57.465,58.14,59.285,56.89
79,2020-01-23 00:00:00+00:00,58.14,54.425,58.385,52.115
80,2020-01-24 00:00:00+00:00,54.425,54.28,55.455,50.376414000000004
81,2020-01-25 00:00:00+00:00,54.13,53.16,54.435,52.04
82,2020-01-26 00:00:00+00:00,53.16,56.0,56.62,52.555856999999996
83,2020-01-27 00:00:00+00:00,56.0,58.475,59.705,55.695
84,2020-01-28 00:00:00+00:00,58.475,60.7,61.58,56.943707999999994
85,2020-01-29 00:00:00+00:00,60.815,59.7,62.54,59.152349
86,2020-01-30 00:00:00+00:00,59.7,68.04,70.195,57.94
87,2020-01-31 00:00:00+00:00,68.04,68.07,69.895,65.07963000000001
88,2020-02-01 00:00:00+00:00,67.895,70.66,72.8,67.325
89,2020-02-02 00:00:00+00:00,70.66,69.96,73.56,67.435
90,2020-02-03 00:00:00+00:00,69.99,69.77,73.105,68.029556
91,2020-02-04 00:00:00+00:00,69.77,67.825,70.635,66.26084499999999
92,2020-02-05 00:00:00+00:00,67.825,72.69,73.75,67.3
93,2020-02-06 00:00:00+00:00,72.69,73.505,75.27,70.42345
94,2020-02-07 00:00:00+00:00,73.295,74.255,75.673467,72.62
95,2020-02-08 00:00:00+00:00,74.055,76.935,78.12,71.236106
96,2020-02-09 00:00:00+00:00,76.725,77.12,78.785,74.544414
