Unnamed: 0,timestamp,open_price,close_price,high_price,low_price
58,2020-01-02 00:00:00+00:00,130.29,126.77,130.655,125.61515700000001
59,2020-01-03 00:00:00+00:00,126.77,133.94,135.16,125.185
60,2020-01-04 00:00:00+00:00,134.21,134.04,136.065,131.995
61,2020-01-05 00:00:00+00:00,133.765,135.275,138.59,133.63318700000002
62,2020-01-06 00:00:00+00:00,135.275,144.29,144.905,134.37
63,2020-01-07 00:00:00+00:00,144.29,142.96,145.775,138.59
64,2020-01-08 00:00:00+00:00,143.275,140.71,148.405,136.492826
65,2020-01-09 00:00:00+00:00,141.005,137.8,142.03,135.055
66,2020-01-10 00:00:00+00:00,137.8,144.98,145.65,134.96
67,2020-01-11 00:00:00+00:00,145.3,142.45,148.41,141.685
68,2020-01-12 00:00:00+00:00,142.145,146.355,146.955,141.44
69,2020-01-13 00:00:00+00:00,146.67,143.545,147.605,141.774418
70,2020-01-14 00:00:00+00:00,143.545,166.185,171.23,143.11
71,2020-01-15 00:00:00+00:00,166.185,166.3,172.825,158.443894
72,2020-01-16 00:00:00+00:00,166.3,164.045,167.825,158.025
73,2020-01-17 00:00:00+00:00,163.71,169.72,174.785,161.62
74,2020-01-18 00:00:00+00:00,169.885,173.86,179.705,164.37
75,2020-01-19 00:00:00+00:00,174.175,167.17,178.615,161.185
76,2020-01-20 00:00:00+00:00,167.3,166.59,169.290583,160.37431999999998
77,2020-01-21 00:00:00+00:00,166.59,169.245,170.245,164.01
78,2020-01-22 00:00:00+00:00,169.245,167.705,171.74,165.165
79,2020-01-23 00:00:00+00:00,167.705,162.435,168.37,157.87759
80,2020-01-24 00:00:00+00:00,162.07,162.44,164.66,154.775
81,2020-01-25 00:00:00+00:00,162.44,160.01,162.915,156.95
82,2020-01-26 00:00:00+00:00,160.01,167.56,168.19,157.869563
83,2020-01-27 00:00:00+00:00,167.56,169.79,172.41,164.475
84,2020-01-28 00:00:00+00:00,169.79,176.155,176.915,169.29
85,2020-01-29 00:00:00+00:00,175.805,173.79,178.855,172.253517
86,2020-01-30 00:00:00+00:00,173.79,184.64,187.01161100000002,170.04
87,2020-01-31 00:00:00+00:00,184.64,179.585,186.235,174.615
88,2020-02-01 00:00:00+00:00,179.975,183.48,184.772664,178.068415
89,2020-02-02 00:00:00+00:00,183.075,188.125,193.95,178.44
90,2020-02-03 00:00:00+00:00,187.745,189.53,195.965,185.66
91,2020-02-04 00:00:00+00:00,189.53,188.32,191.905,183.693224
92,2020-02-05 00:00:00+00:00,188.72,204.16,208.76,187.145
93,2020-02-06 00:00:00+00:00,204.16,212.99,217.335,200.5
94,2020-02-07 00:00:00+00:00,212.99,223.64,225.19,212.345
95,2020-02-08 00:00:00+00:00,223.815,223.52,228.82,212.40454599999998
96,2020-02-09 00:00:00+00:00,223.52,228.825,231.58,222.56
97,2020-02-10 00:00:00+00:00,228.825,222.79,230.405,216.265717
98,2020-02-11 00:00:00+00:00,223.26,238.09,240.55,217.445
99,2020-02-12 00:00:00+00:00,238.63,266.48,277.17,237.375
100,2020-02-13 00:00:00+00:00,267.005,268.785,279.11,255.39
101,2020-02-14 00:00:00+00:00,268.785,286.12,288.745,259.207239
102,2020-02-15 00:00:00+00:00,285.685,264.58,289.74,259.16803500000003
103,2020-02-16 00:00:00+00:00,264.04,259.625,274.84,235.898072
104,2020-02-17 00:00:00+00:00,259.625,267.815,269.77,241.495
105,2020-02-18 00:00:00+00:00,268.455,283.54,287.335,258.425
106,2020-02-19 00:00:00+00:00,284.115,258.595,287.67,250.27
107,2020-02-20 00:00:00+00:00,258.595,257.145,265.095,244.73
108,2020-02-21 00:00:00+00:00,257.585,265.275,269.608266,253.425
109,2020-02-22 00:00:00+00:00,265.075,262.08,267.995,255.68
110,2020-02-23 00:00:00+00:00,261.5,276.22,277.285,260.74073799999996
111,2020-02-24 00:00:00+00:00,275.665,265.415,278.91,254.838576
112,2020-02-25 00:00:00+00:00,264.845,246.89,266.84,244.345
113,2020-02-26 00:00:00+00:00,247.16,223.255,250.845,214.31727200000003
114,2020-02-27 00:00:00+00:00,223.745,227.695,239.28,208.346719
115,2020-02-28 00:00:00+00:00,227.695,227.065,235.325,213.14
116,2020-02-29 00:00:00+00:00,226.59,217.32,233.87,216.515
117,2020-03-01 00:00:00+00:00,217.32,218.035,228.705,211.595
118,2020-03-02 00:00:00+00:00,218.325,231.8,235.17,215.14
119,2020-03-03 00:00:00+00:00,232.28,223.995,233.335,219.575
120,2020-03-04 00:00:00+00:00,223.995,224.525,229.51,220.155
121,2020-03-05 00:00:00+00:00,224.05,228.805,235.215,223.915
122,2020-03-06 00:00:00+00:00,229.28,244.86,246.37,227.195
123,2020-03-07 00:00:00+00:00,245.385,237.035,253.145,235.880174
124,2020-03-08 00:00:00+00:00,237.035,199.55,238.185,195.281924
125,2020-03-09 00:00:00+00:00,199.125,203.17,209.125,189.31069499999998
126,2020-03-10 00:00:00+00:00,203.335,200.635,206.58,194.8
127,2020-03-11 00:00:00+00:00,201.045,194.54,203.475,181.35
128,2020-03-12 00:00:00+00:00,194.54,108.93,195.89,100.60174
129,2020-03-13 00:00:00+00:00,108.93,134.79,145.93,86.19393199999999
130,2020-03-14 00:00:00+00:00,134.79,122.12,135.885,120.255
131,2020-03-15 00:00:00+00:00,122.12,123.105,133.87126999999998,119.555
132,2020-03-16 00:00:00+00:00,122.96,110.995,123.96,100.27
133,2020-03-17 00:00:00+00:00,110.995,116.305,121.43,109.145
134,2020-03-18 00:00:00+00:00,116.405,118.755,119.365,109.96
135,2020-03-19 00:00:00+00:00,118.66,137.165,144.165,115.369635
136,2020-03-20 00:00:00+00:00,137.165,133.61,154.085,116.02
137,2020-03-21 00:00:00+00:00,133.61,133.02,138.28,125.545
138,2020-03-22 00:00:00+00:00,133.315,122.66,137.68,121.055
139,2020-03-23 00:00:00+00:00,122.66,136.745,138.295,119.68
140,2020-03-24 00:00:00+00:00,136.44,138.88,144.545,131.72
141,2020-03-25 00:00:00+00:00,138.88,136.38,143.06,132.61
142,2020-03-26 00:00:00+00:00,136.675,139.075,140.595,133.4
143,2020-03-27 00:00:00+00:00,139.075,131.47,142.395,129.02
144,2020-03-28 00:00:00+00:00,131.375,131.35,133.85178200000001,124.62805300000001
145,2020-03-29 00:00:00+00:00,131.35,124.505,132.555,123.654876
146,2020-03-30 00:00:00+00:00,124.755,132.36,135.55,123.754598
147,2020-03-31 00:00:00+00:00,132.09,133.41,135.77,130.17
148,2020-04-01 00:00:00+00:00,133.41,136.105,137.705,128.485712
149,2020-04-02 00:00:00+00:00,136.105,141.53,150.95,134.84299099999998
150,2020-04-03 00:00:00+00:00,141.83,141.47,147.43,137.625
151,2020-04-04 00:00:00+00:00,141.17,144.4,146.845,138.66
152,2020-04-05 00:00:00+00:00,144.4,142.89,146.415,140.376519
153,2020-04-06 00:00:00+00:00,142.89,171.93,172.665,142.425
154,2020-04-07 00:00:00+00:00,171.695,164.645,177.035,161.79
155,2020-04-08 00:00:00+00:00,164.645,173.415,175.225,163.085
156,2020-04-09 00:00:00+00:00,173.415,169.94,174.08,164.92
157,2020-04-10 00:00:00+00:00,169.73,158.165,170.7,152.064774
158,2020-04-11 00:00:00+00:00,158.335,158.67,161.9,153.77035700000002
159,2020-04-12 00:00:00+00:00,158.845,159.01,165.94,154.923336
160,2020-04-13 00:00:00+00:00,159.255,156.885,160.0,149.56
161,2020-04-14 00:00:00+00:00,157.02,158.695,162.61,155.163726
162,2020-04-15 00:00:00+00:00,158.33,153.085,162.452644,151.705
163,2020-04-16 00:00:00+00:00,152.765,172.915,175.754643,148.025
164,2020-04-17 00:00:00+00:00,172.555,170.86,175.415,168.169976
165,2020-04-18 00:00:00+00:00,170.51,187.905,190.5,170.255
166,2020-04-19 00:00:00+00:00,188.28,180.69,189.365,176.128292
167,2020-04-20 00:00:00+00:00,180.315,170.73,187.24,166.19
168,2020-04-21 00:00:00+00:00,170.73,171.08,175.24,168.01
169,2020-04-22 00:00:00+00:00,171.08,183.17,185.03,169.69
170,2020-04-23 00:00:00+00:00,183.55,185.785,194.8,178.12
171,2020-04-24 00:00:00+00:00,185.955,187.72,190.59679599999998,184.11844
172,2020-04-25 00:00:00+00:00,188.125,194.415,199.245,185.455
173,2020-04-26 00:00:00+00:00,194.01,197.57,200.625,191.98
174,2020-04-27 00:00:00+00:00,197.97,197.23,199.79433500000002,188.756495
175,2020-04-28 00:00:00+00:00,197.38,196.9,199.083306,192.05
176,2020-04-29 00:00:00+00:00,196.9,215.9,219.88134399999998,196.305
177,2020-04-30 00:00:00+00:00,215.46,206.335,228.35179700000003,201.674801
178,2020-05-01 00:00:00+00:00,205.91,212.21,218.31,205.695
179,2020-05-02 00:00:00+00:00,211.74,214.24,216.21,209.95
180,2020-05-03 00:00:00+00:00,214.675,210.23,220.407892,203.288447
181,2020-05-04 00:00:00+00:00,210.23,206.995,211.58,194.047277
182,2020-05-05 00:00:00+00:00,206.57,205.47,212.76,200.10565
183,2020-05-06 00:00:00+00:00,205.47,199.115,211.84,197.466441
184,2020-05-07 00:00:00+00:00,198.805,212.515,215.599717,196.385
185,2020-05-08 00:00:00+00:00,212.81,211.59,217.39,206.88
186,2020-05-09 00:00:00+00:00,212.02,210.16,215.74144700000002,208.25
187,2020-05-10 00:00:00+00:00,210.595,188.07,210.76,176.219075
188,2020-05-11 00:00:00+00:00,187.74,186.44,194.06,175.97
189,2020-05-12 00:00:00+00:00,186.07,190.035,193.045,185.32
190,2020-05-13 00:00:00+00:00,189.635,199.965,201.425039,188.28
191,2020-05-14 00:00:00+00:00,199.965,203.31,206.895,194.950254
192,2020-05-15 00:00:00+00:00,203.72,194.73,204.725,190.965
193,2020-05-16 00:00:00+00:00,194.73,200.49,203.915,192.76
194,2020-05-17 00:00:00+00:00,200.49,207.015,210.565,197.182547
195,2020-05-18 00:00:00+00:00,207.015,214.735,217.73,206.445
196,2020-05-19 00:00:00+00:00,214.31,214.255,216.515,207.295277
197,2020-05-20 00:00:00+00:00,214.695,209.895,216.04,204.79578999999998
198,2020-05-21 00:00:00+00:00,209.895,198.095,212.1,190.74193799999998
199,2020-05-22 00:00:00+00:00,198.095,207.375,209.785,195.261377
200,2020-05-23 00:00:00+00:00,207.375,206.72,211.825,202.059354
201,2020-05-24 00:00:00+00:00,206.72,200.09,211.47,199.32
202,2020-05-25 00:00:00+00:00,200.24,204.22,206.29,197.575
203,2020-05-26 00:00:00+00:00,204.555,200.605,205.931284,196.259904
204,2020-05-27 00:00:00+00:00,200.815,208.225,209.035,198.685159
205,2020-05-28 00:00:00+00:00,208.225,220.195,221.28,204.325
206,2020-05-29 00:00:00+00:00,220.065,220.65,225.215,217.27
207,2020-05-30 00:00:00+00:00,221.095,243.45,247.8,217.906758
208,2020-05-31 00:00:00+00:00,243.26,231.81,245.977156,229.295
209,2020-06-01 00:00:00+00:00,231.445,248.73,252.04,230.255
210,2020-06-02 00:00:00+00:00,248.255,238.065,253.85,224.49091299999998
211,2020-06-03 00:00:00+00:00,238.065,244.59,245.495,231.73789399999998
212,2020-06-04 00:00:00+00:00,244.59,243.235,247.330796,234.929571
213,2020-06-05 00:00:00+00:00,243.72,240.095,248.635,237.528461
214,2020-06-06 00:00:00+00:00,239.61,242.015,245.26,236.80462400000002
215,2020-06-07 00:00:00+00:00,241.515,244.88,246.16,233.847994
216,2020-06-08 00:00:00+00:00,244.445,246.28,248.315,239.67025
