,timestamp,open_price,close_price,high_price,low_price
100,2020-02-13T00:00:00Z,0.003056,0.003008,0.003223,0.002933
101,2020-02-14T00:00:00Z,0.003008,0.003121,0.003175,0.002955
102,2020-02-15T00:00:00Z,0.003115,0.002906,0.003195,0.002807
103,2020-02-16T00:00:00Z,0.002914,0.002764,0.002992,0.002574
104,2020-02-17T00:00:00Z,0.002772,0.002706,0.002780,0.002525
105,2020-02-18T00:00:00Z,0.002714,0.002845,0.002903,0.002639
106,2020-02-19T00:00:00Z,0.002845,0.002617,0.002912,0.002557
107,2020-02-20T00:00:00Z,0.002617,0.002650,0.002694,0.002530
108,2020-02-21T00:00:00Z,0.002650,0.002657,0.002731,0.002585
109,2020-02-22T00:00:00Z,0.002666,0.002598,0.002696,0.002556
110,2020-02-23T00:00:00Z,0.002598,0.002686,0.002697,0.002570
111,2020-02-24T00:00:00Z,0.002686,0.002588,0.002699,0.002528
112,2020-02-25T00:00:00Z,0.002588,0.002477,0.002606,0.002402
113,2020-02-26T00:00:00Z,0.002477,0.002339,0.002509,0.002169
114,2020-02-27T00:00:00Z,0.002347,0.002331,0.002423,0.002261
115,2020-02-28T00:00:00Z,0.002341,0.002287,0.002382,0.002198
116,2020-02-29T00:00:00Z,0.002294,0.002228,0.002346,0.002201
117,2020-03-01T00:00:00Z,0.002228,0.002277,0.002325,0.002185
118,2020-03-02T00:00:00Z,0.002283,0.002355,0.002388,0.002232
119,2020-03-03T00:00:00Z,0.002362,0.002502,0.002547,0.002284
120,2020-03-04T00:00:00Z,0.002502,0.002427,0.002524,0.002350
121,2020-03-05T00:00:00Z,0.002427,0.002488,0.002533,0.002407
122,2020-03-06T00:00:00Z,0.002488,0.002490,0.002528,0.002424
123,2020-03-07T00:00:00Z,0.002490,0.002404,0.002531,0.002363
124,2020-03-08T00:00:00Z,0.002404,0.002183,0.002442,0.002154
125,2020-03-09T00:00:00Z,0.002192,0.002227,0.002256,0.002068
126,2020-03-10T00:00:00Z,0.002220,0.002213,0.002275,0.002158
127,2020-03-11T00:00:00Z,0.002213,0.002172,0.002244,0.002082
128,2020-03-12T00:00:00Z,0.002172,0.001486,0.002201,0.001420
129,2020-03-13T00:00:00Z,0.001486,0.001762,0.001837,0.001189
130,2020-03-14T00:00:00Z,0.001761,0.001674,0.001811,0.001620
131,2020-03-15T00:00:00Z,0.001674,0.001694,0.001838,0.001626
132,2020-03-16T00:00:00Z,0.001701,0.001595,0.001704,0.001410
133,2020-03-17T00:00:00Z,0.001589,0.001634,0.001688,0.001540
134,2020-03-18T00:00:00Z,0.001640,0.001602,0.001662,0.001538
135,2020-03-19T00:00:00Z,0.001602,0.001771,0.001868,0.001560
136,2020-03-20T00:00:00Z,0.001765,0.001790,0.001960,0.001623
137,2020-03-21T00:00:00Z,0.001790,0.001795,0.001871,0.001688
138,2020-03-22T00:00:00Z,0.001795,0.001738,0.001858,0.001702
139,2020-03-23T00:00:00Z,0.001738,0.001823,0.001880,0.001675
140,2020-03-24T00:00:00Z,0.001823,0.001868,0.001935,0.001790
141,2020-03-25T00:00:00Z,0.001868,0.001828,0.001925,0.001767
142,2020-03-26T00:00:00Z,0.001828,0.001853,0.001882,0.001802
143,2020-03-27T00:00:00Z,0.001853,0.001789,0.001892,0.001742
144,2020-03-28T00:00:00Z,0.001789,0.001795,0.001823,0.001686
145,2020-03-29T00:00:00Z,0.001795,0.001718,0.001814,0.001688
146,2020-03-30T00:00:00Z,0.001725,0.001802,0.001871,0.001689
147,2020-03-31T00:00:00Z,0.001797,0.001804,0.001852,0.001773
148,2020-04-01T00:00:00Z,0.001799,0.001859,0.001893,0.001746
149,2020-04-02T00:00:00Z,0.001859,0.001877,0.001968,0.001817
150,2020-04-03T00:00:00Z,0.001877,0.001851,0.001924,0.001801
151,2020-04-04T00:00:00Z,0.001851,0.001874,0.001918,0.001818
152,2020-04-05T00:00:00Z,0.001874,0.001851,0.001903,0.001826
153,2020-04-06T00:00:00Z,0.001851,0.001984,0.002008,0.001839
154,2020-04-07T00:00:00Z,0.001984,0.002004,0.002054,0.001946
155,2020-04-08T00:00:00Z,0.002004,0.002007,0.002060,0.001966
156,2020-04-09T00:00:00Z,0.002007,0.002021,0.002041,0.001972
157,2020-04-10T00:00:00Z,0.002021,0.001970,0.002035,0.001866
158,2020-04-11T00:00:00Z,0.001977,0.001970,0.002012,0.001909
159,2020-04-12T00:00:00Z,0.001970,0.001973,0.002047,0.001936
160,2020-04-13T00:00:00Z,0.001973,0.001958,0.001985,0.001870
161,2020-04-14T00:00:00Z,0.001958,0.001964,0.001992,0.001916
162,2020-04-15T00:00:00Z,0.001964,0.001911,0.001986,0.001891
163,2020-04-16T00:00:00Z,0.001911,0.001995,0.002044,0.001864
164,2020-04-17T00:00:00Z,0.001995,0.001988,0.002036,0.001965
165,2020-04-18T00:00:00Z,0.001981,0.002060,0.002093,0.001972
166,2020-04-19T00:00:00Z,0.002060,0.002037,0.002089,0.001990
167,2020-04-20T00:00:00Z,0.002037,0.001984,0.002076,0.001936
168,2020-04-21T00:00:00Z,0.001984,0.001954,0.002007,0.001929
169,2020-04-22T00:00:00Z,0.001954,0.001998,0.002036,0.001939
170,2020-04-23T00:00:00Z,0.001998,0.002046,0.002195,0.001980
171,2020-04-24T00:00:00Z,0.002046,0.002085,0.002108,0.002034
172,2020-04-25T00:00:00Z,0.002085,0.002139,0.002169,0.002052
173,2020-04-26T00:00:00Z,0.002139,0.002409,0.002464,0.002128
174,2020-04-27T00:00:00Z,0.002409,0.002359,0.002447,0.002279
175,2020-04-28T00:00:00Z,0.002359,0.002337,0.002389,0.002288
176,2020-04-29T00:00:00Z,0.002334,0.002498,0.002583,0.002304
177,2020-04-30T00:00:00Z,0.002498,0.002425,0.002727,0.002322
178,2020-05-01T00:00:00Z,0.002418,0.002480,0.002580,0.002411
179,2020-05-02T00:00:00Z,0.002480,0.002559,0.002589,0.002432
180,2020-05-03T00:00:00Z,0.002559,0.002516,0.002628,0.002444
181,2020-05-04T00:00:00Z,0.002516,0.002476,0.002555,0.002335
182,2020-05-05T00:00:00Z,0.002476,0.002489,0.002534,0.002404
183,2020-05-06T00:00:00Z,0.002482,0.002478,0.002583,0.002434
184,2020-05-07T00:00:00Z,0.002478,0.002662,0.002726,0.002444
185,2020-05-08T00:00:00Z,0.002662,0.002628,0.002695,0.002553
186,2020-05-09T00:00:00Z,0.002628,0.002606,0.002669,0.002536
187,2020-05-10T00:00:00Z,0.002606,0.002461,0.002635,0.002218
188,2020-05-11T00:00:00Z,0.002461,0.002413,0.002557,0.002271
189,2020-05-12T00:00:00Z,0.002413,0.002459,0.002540,0.002385
190,2020-05-13T00:00:00Z,0.002459,0.002520,0.002576,0.002402
191,2020-05-14T00:00:00Z,0.002529,0.002567,0.002645,0.002478
192,2020-05-15T00:00:00Z,0.002567,0.002492,0.002608,0.002428
193,2020-05-16T00:00:00Z,0.002492,0.002510,0.002555,0.002442
194,2020-05-17T00:00:00Z,0.002510,0.002521,0.002591,0.002467
195,2020-05-18T00:00:00Z,0.002521,0.002527,0.002603,0.002466
196,2020-05-19T00:00:00Z,0.002536,0.002533,0.002578,0.002458
197,2020-05-20T00:00:00Z,0.002539,0.002510,0.002579,0.002452
198,2020-05-21T00:00:00Z,0.002510,0.002482,0.002578,0.002397
199,2020-05-22T00:00:00Z,0.002482,0.002521,0.002551,0.002441
200,2020-05-23T00:00:00Z,0.002529,0.002529,0.002577,0.002484
201,2020-05-24T00:00:00Z,0.002529,0.002457,0.002571,0.002428
202,2020-05-25T00:00:00Z,0.002457,0.002523,0.002551,0.002412
203,2020-05-26T00:00:00Z,0.002515,0.002491,0.002547,0.002433
204,2020-05-27T00:00:00Z,0.002485,0.002499,0.002533,0.002439
205,2020-05-28T00:00:00Z,0.002499,0.002524,0.002555,0.002452
206,2020-05-29T00:00:00Z,0.002515,0.002522,0.002553,0.002458
207,2020-05-30T00:00:00Z,0.002522,0.002606,0.002661,0.002492
208,2020-05-31T00:00:00Z,0.002606,0.002548,0.002635,0.002514
209,2020-06-01T00:00:00Z,0.002548,0.002650,0.002739,0.002506
210,2020-06-02T00:00:00Z,0.002650,0.002572,0.002703,0.002478
211,2020-06-03T00:00:00Z,0.002572,0.002584,0.002598,0.002515
212,2020-06-04T00:00:00Z,0.002584,0.002619,0.002662,0.002547
213,2020-06-05T00:00:00Z,0.002619,0.002582,0.002635,0.002537
214,2020-06-06T00:00:00Z,0.002582,0.002591,0.002613,0.002531
215,2020-06-07T00:00:00Z,0.002591,0.002594,0.002622,0.002520
216,2020-06-08T00:00:00Z,0.002594,0.002578,0.002613,0.002505
217,2020-06-09T00:00:00Z,0.002578,0.002556,0.002607,0.002496
218,2020-06-10T00:00:00Z,0.002556,0.002576,0.002617,0.002498
219,2020-06-11T00:00:00Z,0.002576,0.002445,0.002614,0.002377
220,2020-06-12T00:00:00Z,0.002445,0.002513,0.002536,0.002415
221,2020-06-13T00:00:00Z,0.002513,0.002522,0.002543,0.002467
222,2020-06-14T00:00:00Z,0.002516,0.002494,0.002564,0.002448
223,2020-06-15T00:00:00Z,0.002494,0.002474,0.002511,0.002366
224,2020-06-16T00:00:00Z,0.002474,0.002471,0.002520,0.002400
225,2020-06-17T00:00:00Z,0.002478,0.002472,0.002509,0.002417
226,2020-06-18T00:00:00Z,0.002472,0.002452,0.002503,0.002420
227,2020-06-19T00:00:00Z,0.002452,0.002440,0.002488,0.002382
228,2020-06-20T00:00:00Z,0.002433,0.002446,0.002478,0.002386
229,2020-06-21T00:00:00Z,0.002446,0.002442,0.002490,0.002394
230,2020-06-22T00:00:00Z,0.002442,0.002472,0.002523,0.002405
231,2020-06-23T00:00:00Z,0.002472,0.002470,0.002497,0.002415
232,2020-06-24T00:00:00Z,0.002470,0.002419,0.002503,0.002355
233,2020-06-25T00:00:00Z,0.002419,0.002408,0.002444,0.002343
234,2020-06-26T00:00:00Z,0.002408,0.002353,0.002441,0.002303
235,2020-06-27T00:00:00Z,0.002353,0.002299,0.002373,0.002243
236,2020-06-28T00:00:00Z,0.002299,0.002321,0.002362,0.002258
237,2020-06-29T00:00:00Z,0.002321,0.002311,0.002360,0.002261
238,2020-06-30T00:00:00Z,0.002311,0.002315,0.002349,0.002275
239,2020-07-01T00:00:00Z,0.002315,0.002326,0.002370,0.002261
240,2020-07-02T00:00:00Z,0.002326,0.002325,0.002370,0.002271
241,2020-07-03T00:00:00Z,0.002325,0.002318,0.002354,0.002276
242,2020-07-04T00:00:00Z,0.002318,0.002309,0.002353,0.002271
243,2020-07-05T00:00:00Z,0.002309,0.002307,0.002344,0.002258
244,2020-07-06T00:00:00Z,0.002307,0.002630,0.002641,0.002278
245,2020-07-07T00:00:00Z,0.002630,0.003145,0.003288,0.002592
246,2020-07-08T00:00:00Z,0.003145,0.004790,0.005731,0.003007
247,2020-07-09T00:00:00Z,0.004779,0.004301,0.005086,0.003981
248,2020-07-10T00:00:00Z,0.004317,0.003505,0.004318,0.003315
249,2020-07-11T00:00:00Z,0.003494,0.003807,0.003977,0.003411
250,2020-07-12T00:00:00Z,0.003821,0.003637,0.003889,0.003528
251,2020-07-13T00:00:00Z,0.003652,0.003155,0.003654,0.002942
252,2020-07-14T00:00:00Z,0.003144,0.003289,0.003412,0.002992
253,2020-07-15T00:00:00Z,0.003301,0.003072,0.003315,0.002994
254,2020-07-16T00:00:00Z,0.003061,0.002978,0.003103,0.002807
255,2020-07-17T00:00:00Z,0.002967,0.003060,0.003106,0.002913
256,2020-07-18T00:00:00Z,0.003069,0.003457,0.003722,0.003002
257,2020-07-19T00:00:00Z,0.003448,0.003393,0.003806,0.003267
258,2020-07-20T00:00:00Z,0.003393,0.003218,0.003457,0.003097
259,2020-07-21T00:00:00Z,0.003218,0.003300,0.003331,0.003147
260,2020-07-22T00:00:00Z,0.003300,0.003296,0.003321,0.003145
261,2020-07-23T00:00:00Z,0.003296,0.003299,0.003366,0.003208
262,2020-07-24T00:00:00Z,0.003309,0.003220,0.003325,0.003126
263,2020-07-25T00:00:00Z,0.003231,0.003259,0.003361,0.003154
264,2020-07-26T00:00:00Z,0.003259,0.003242,0.003308,0.003151
265,2020-07-27T00:00:00Z,0.003231,0.003181,0.003268,0.002977
266,2020-07-28T00:00:00Z,0.003181,0.003187,0.003256,0.003086
267,2020-07-29T00:00:00Z,0.003187,0.003174,0.003293,0.003098
268,2020-07-30T00:00:00Z,0.003191,0.003223,0.003252,0.003088
269,2020-07-31T00:00:00Z,0.003223,0.003230,0.003250,0.003115
270,2020-08-01T00:00:00Z,0.003224,0.003712,0.003877,0.003158
271,2020-08-02T00:00:00Z,0.003712,0.003337,0.003791,0.003099
272,2020-08-03T00:00:00Z,0.003337,0.003379,0.003480,0.003271
273,2020-08-04T00:00:00Z,0.003379,0.003553,0.003596,0.003298
274,2020-08-05T00:00:00Z,0.003553,0.003507,0.003611,0.003427
275,2020-08-06T00:00:00Z,0.003507,0.003565,0.003668,0.003405
276,2020-08-07T00:00:00Z,0.003565,0.003499,0.003639,0.003344
277,2020-08-08T00:00:00Z,0.003499,0.003526,0.003543,0.003394
278,2020-08-09T00:00:00Z,0.003524,0.003472,0.003560,0.003388
279,2020-08-10T00:00:00Z,0.003483,0.003493,0.003562,0.003399
280,2020-08-11T00:00:00Z,0.003493,0.003395,0.003591,0.003274
281,2020-08-12T00:00:00Z,0.003391,0.003456,0.003509,0.003290
282,2020-08-13T00:00:00Z,0.003456,0.003494,0.003531,0.003312
283,2020-08-14T00:00:00Z,0.003503,0.003574,0.003603,0.003403
284,2020-08-15T00:00:00Z,0.003574,0.003534,0.003641,0.003435
285,2020-08-16T00:00:00Z,0.003534,0.003529,0.003570,0.003417
286,2020-08-17T00:00:00Z,0.003529,0.003594,0.003745,0.003436
287,2020-08-18T00:00:00Z,0.003594,0.003489,0.003750,0.003412
288,2020-08-19T00:00:00Z,0.003509,0.003426,0.003563,0.003304
289,2020-08-20T00:00:00Z,0.003426,0.003437,0.003516,0.003326
290,2020-08-21T00:00:00Z,0.003428,0.003386,0.003585,0.003334
291,2020-08-22T00:00:00Z,0.003386,0.003427,0.003464,0.003291
292,2020-08-23T00:00:00Z,0.003419,0.003402,0.003466,0.003339
293,2020-08-24T00:00:00Z,0.003402,0.003403,0.003476,0.003314
294,2020-08-25T00:00:00Z,0.003403,0.003286,0.003429,0.003157
295,2020-08-26T00:00:00Z,0.003279,0.003296,0.003355,0.003186
296,2020-08-27T00:00:00Z,0.003287,0.003198,0.003328,0.003096
297,2020-08-28T00:00:00Z,0.003198,0.003264,0.003294,0.003122
298,2020-08-29T00:00:00Z,0.003264,0.003282,0.003312,0.003173
299,2020-08-30T00:00:00Z,0.003274,0.003295,0.003363,0.003218
300,2020-08-31T00:00:00Z,0.003295,0.003211,0.003319,0.003125
301,2020-09-01T00:00:00Z,0.003201,0.003237,0.003296,0.003128
302,2020-09-02T00:00:00Z,0.003237,0.003123,0.003276,0.003000
303,2020-09-03T00:00:00Z,0.003123,0.002779,0.003147,0.002697
304,2020-09-04T00:00:00Z,0.002779,0.002888,0.002981,0.002711
305,2020-09-05T00:00:00Z,0.002879,0.002763,0.002948,0.002681
306,2020-09-06T00:00:00Z,0.002763,0.002787,0.002833,0.002647
307,2020-09-07T00:00:00Z,0.002787,0.002817,0.002855,0.002680
308,2020-09-08T00:00:00Z,0.002808,0.002743,0.002850,0.002644
309,2020-09-09T00:00:00Z,0.002743,0.002780,0.002824,0.002673
310,2020-09-10T00:00:00Z,0.002780,0.002804,0.002874,0.002709
311,2020-09-11T00:00:00Z,0.002804,0.002795,0.002830,0.002701
312,2020-09-12T00:00:00Z,0.002803,0.002817,0.002845,0.002724
313,2020-09-13T00:00:00Z,0.002817,0.002789,0.002846,0.002707
314,2020-09-14T00:00:00Z,0.002797,0.002787,0.002823,0.002700
315,2020-09-15T00:00:00Z,0.002787,0.002823,0.002870,0.002727
316,2020-09-16T00:00:00Z,0.002823,0.002808,0.002857,0.002760
317,2020-09-17T00:00:00Z,0.002808,0.002806,0.002861,0.002739
318,2020-09-18T00:00:00Z,0.002806,0.002793,0.002828,0.002724
319,2020-09-19T00:00:00Z,0.002793,0.002797,0.002828,0.002740
320,2020-09-20T00:00:00Z,0.002797,0.002777,0.002827,0.002730
321,2020-09-21T00:00:00Z,0.002777,0.002607,0.002810,0.002555
322,2020-09-22T00:00:00Z,0.002607,0.002639,0.002673,0.002575
323,2020-09-23T00:00:00Z,0.002639,0.002547,0.002663,0.002513
324,2020-09-24T00:00:00Z,0.002545,0.002627,0.002662,0.002528
325,2020-09-25T00:00:00Z,0.002627,0.002700,0.002736,0.002603
326,2020-09-26T00:00:00Z,0.002700,0.002699,0.002757,0.002628
327,2020-09-27T00:00:00Z,0.002699,0.002695,0.002752,0.002648
328,2020-09-28T00:00:00Z,0.002695,0.002653,0.002745,0.002611
329,2020-09-29T00:00:00Z,0.002653,0.002669,0.002710,0.002604
330,2020-09-30T00:00:00Z,0.002669,0.002625,0.002694,0.002589
331,2020-10-01T00:00:00Z,0.002625,0.002628,0.002694,0.002560
332,2020-10-02T00:00:00Z,0.002628,0.002592,0.002647,0.002517
333,2020-10-03T00:00:00Z,0.002592,0.002603,0.002652,0.002559
334,2020-10-04T00:00:00Z,0.002594,0.002631,0.002689,0.002572
335,2020-10-05T00:00:00Z,0.002631,0.002616,0.002665,0.002555
336,2020-10-06T00:00:00Z,0.002616,0.002596,0.002648,0.002540
337,2020-10-07T00:00:00Z,0.002596,0.002590,0.002635,0.002528
338,2020-10-08T00:00:00Z,0.002582,0.002609,0.002676,0.002537
339,2020-10-09T00:00:00Z,0.002609,0.002654,0.002702,0.002570
340,2020-10-10T00:00:00Z,0.002654,0.002664,0.002735,0.002610
341,2020-10-11T00:00:00Z,0.002664,0.002674,0.002712,0.002605
342,2020-10-12T00:00:00Z,0.002674,0.002666,0.002709,0.002609
343,2020-10-13T00:00:00Z,0.002658,0.002633,0.002693,0.002590
344,2020-10-14T00:00:00Z,0.002641,0.002634,0.002681,0.002587
345,2020-10-15T00:00:00Z,0.002634,0.002596,0.002679,0.002539
346,2020-10-16T00:00:00Z,0.002596,0.002601,0.002664,0.002521
347,2020-10-17T00:00:00Z,0.002601,0.002589,0.002637,0.002552
348,2020-10-18T00:00:00Z,0.002589,0.002589,0.002622,0.002556
349,2020-10-19T00:00:00Z,0.002589,0.002590,0.002655,0.002551
350,2020-10-20T00:00:00Z,0.002590,0.002592,0.002633,0.002548
351,2020-10-21T00:00:00Z,0.002592,0.002644,0.002716,0.002561
352,2020-10-22T00:00:00Z,0.002644,0.002650,0.002714,0.002602
353,2020-10-23T00:00:00Z,0.002650,0.002644,0.002708,0.002589
354,2020-10-24T00:00:00Z,0.002644,0.002681,0.002708,0.002572
355,2020-10-25T00:00:00Z,0.002681,0.002656,0.002724,0.002577
356,2020-10-26T00:00:00Z,0.002656,0.002668,0.002937,0.002613
357,2020-10-27T00:00:00Z,0.002660,0.002674,0.002722,0.002618
358,2020-10-28T00:00:00Z,0.002683,0.002589,0.002715,0.002539
359,2020-10-29T00:00:00Z,0.002589,0.002579,0.002655,0.002480
360,2020-10-30T00:00:00Z,0.002579,0.002586,0.002628,0.002504
361,2020-10-31T00:00:00Z,0.002586,0.002577,0.002615,0.002544
362,2020-11-01T00:00:00Z,0.002569,0.002577,0.002606,0.002538
363,2020-11-02T00:00:00Z,0.002583,0.002518,0.002605,0.002478
364,2020-11-03T00:00:00Z,0.002518,0.002521,0.002581,0.002427
365,2020-11-04T00:00:00Z,0.002521,0.002547,0.002615,0.002471
