,timestamp,open_price,close_price,high_price,low_price
0,2019-11-05T00:00:00Z,9406.480000,9319.070000,9509.530000,9166.690000
1,2019-11-06T00:00:00Z,9311.295000,9343.050000,9482.055000,9214.992519
2,2019-11-07T00:00:00Z,9352.850000,9208.260000,9412.825000,9071.205000
3,2019-11-08T00:00:00Z,9218.745000,8753.225000,9283.500000,8617.505135
4,2019-11-09T00:00:00Z,8762.780000,8804.275000,8908.895926,8698.210000
5,2019-11-10T00:00:00Z,8794.480000,9031.115000,9154.970000,8717.470625
6,2019-11-11T00:00:00Z,9031.115000,8725.020000,9090.280000,8560.824893
7,2019-11-12T00:00:00Z,8715.135000,8801.635000,8880.600000,8558.975000
8,2019-11-13T00:00:00Z,8799.165000,8762.810000,8890.610000,8686.733867
9,2019-11-14T00:00:00Z,8772.635000,8624.245000,8813.920000,8557.205000
10,2019-11-15T00:00:00Z,8615.620000,8458.660000,8796.575000,8342.662530
11,2019-11-16T00:00:00Z,8448.545000,8486.370000,8548.805000,8407.740000
12,2019-11-17T00:00:00Z,8486.370000,8510.085000,8638.270000,8365.275000
13,2019-11-18T00:00:00Z,8501.160000,8170.750000,8582.362261,8007.163557
14,2019-11-19T00:00:00Z,8179.855000,8121.200000,8223.875000,7973.410869
15,2019-11-20T00:00:00Z,8130.910000,8081.850000,8240.030000,8009.290000
16,2019-11-21T00:00:00Z,8091.675000,7619.250000,8138.974129,7337.690000
17,2019-11-22T00:00:00Z,7610.095000,7283.485000,7731.499236,6771.722053
18,2019-11-23T00:00:00Z,7283.485000,7325.920000,7374.575000,7073.747521
19,2019-11-24T00:00:00Z,7318.555000,6905.390000,7367.405000,6854.483605
20,2019-11-25T00:00:00Z,6910.635000,7126.055000,7403.391202,6492.907702
21,2019-11-26T00:00:00Z,7126.055000,7163.880000,7353.010000,7021.955000
22,2019-11-27T00:00:00Z,7171.110000,7523.555000,7690.620000,6840.685000
23,2019-11-28T00:00:00Z,7515.385000,7431.460000,7667.440000,7348.793124
24,2019-11-29T00:00:00Z,7439.145000,7754.240000,7881.845000,7407.140000
25,2019-11-30T00:00:00Z,7754.240000,7555.435000,7825.435000,7449.520000
26,2019-12-01T00:00:00Z,7563.440000,7389.215000,7583.170000,7228.449510
27,2019-12-02T00:00:00Z,7381.760000,7305.320000,7437.995000,7144.300000
28,2019-12-03T00:00:00Z,7297.375000,7300.775000,7426.455000,7222.035000
29,2019-12-04T00:00:00Z,7309.275000,7201.080000,7804.080000,7075.555000
30,2019-12-05T00:00:00Z,7193.000000,7395.705000,7500.635000,7152.130000
31,2019-12-06T00:00:00Z,7395.705000,7547.395000,7621.550000,7299.175000
32,2019-12-07T00:00:00Z,7549.780000,7500.785000,7643.052869,7467.850000
33,2019-12-08T00:00:00Z,7508.740000,7519.685000,7592.530000,7370.105000
34,2019-12-09T00:00:00Z,7511.960000,7343.810000,7660.630000,7277.535000
35,2019-12-10T00:00:00Z,7334.610000,7222.350000,7415.340000,7153.450000
36,2019-12-11T00:00:00Z,7214.695000,7205.130000,7296.395000,7117.667599
37,2019-12-12T00:00:00Z,7215.460000,7189.080000,7305.972856,7075.810000
38,2019-12-13T00:00:00Z,7197.065000,7251.275000,7310.565000,7149.871299
39,2019-12-14T00:00:00Z,7251.275000,7070.435000,7287.010000,6987.375000
40,2019-12-15T00:00:00Z,7062.455000,7112.605000,7220.695000,6979.483902
41,2019-12-16T00:00:00Z,7112.605000,6880.375000,7150.555000,6817.275000
42,2019-12-17T00:00:00Z,6887.280000,6621.640000,6959.044366,6540.378765
43,2019-12-18T00:00:00Z,6624.135000,7288.035000,7469.834327,6420.055000
44,2019-12-19T00:00:00Z,7281.860000,7147.970000,7379.865000,7029.350000
45,2019-12-20T00:00:00Z,7155.705000,7190.120000,7238.245535,7032.032861
46,2019-12-21T00:00:00Z,7179.985000,7142.285000,7207.240000,7103.690000
47,2019-12-22T00:00:00Z,7134.700000,7506.475000,7528.865000,7105.879685
48,2019-12-23T00:00:00Z,7503.190000,7322.910000,7705.655000,7231.077129
49,2019-12-24T00:00:00Z,7325.220000,7256.015000,7441.305000,7120.368252
50,2019-12-25T00:00:00Z,7247.750000,7196.900000,7282.910000,7087.077883
51,2019-12-26T00:00:00Z,7205.585000,7195.590000,7453.565000,7121.783386
52,2019-12-27T00:00:00Z,7195.590000,7240.140000,7275.130000,7051.922614
53,2019-12-28T00:00:00Z,7247.475000,7299.130000,7366.215458,7215.560000
54,2019-12-29T00:00:00Z,7307.520000,7381.035000,7526.755000,7238.868795
55,2019-12-30T00:00:00Z,7372.320000,7222.340000,7426.618133,7173.221910
56,2019-12-31T00:00:00Z,7214.015000,7171.770000,7312.265000,7078.526910
57,2020-01-01T00:00:00Z,7171.770000,7182.575000,7256.255000,7122.433316
58,2020-01-02T00:00:00Z,7191.020000,6948.175000,7213.018231,6893.968995
59,2020-01-03T00:00:00Z,6948.175000,7334.160000,7415.445000,6848.680000
60,2020-01-04T00:00:00Z,7343.470000,7348.170000,7407.250000,7242.677081
61,2020-01-05T00:00:00Z,7348.170000,7351.525000,7506.316176,7285.700426
62,2020-01-06T00:00:00Z,7359.835000,7755.850000,7811.330000,7312.917917
63,2020-01-07T00:00:00Z,7762.400000,8166.735000,8219.055000,7701.142272
64,2020-01-08T00:00:00Z,8159.540000,8052.235000,8484.537739,7843.988042
65,2020-01-09T00:00:00Z,8043.515000,7819.190000,8100.410000,7737.465000
66,2020-01-10T00:00:00Z,7809.725000,8197.490000,8220.650000,7663.274428
67,2020-01-11T00:00:00Z,8205.610000,8024.795000,8294.040000,7984.290000
68,2020-01-12T00:00:00Z,8012.585000,8177.515000,8206.820000,7940.325000
69,2020-01-13T00:00:00Z,8185.725000,8115.920000,8205.325000,8026.960000
70,2020-01-14T00:00:00Z,8119.310000,8839.130000,8914.075000,8058.863768
71,2020-01-15T00:00:00Z,8826.795000,8808.240000,8937.544174,8530.427922
72,2020-01-16T00:00:00Z,8817.285000,8716.735000,8862.900021,8513.458799
73,2020-01-17T00:00:00Z,8716.735000,8905.005000,9022.496627,8636.430309
74,2020-01-18T00:00:00Z,8906.600000,8911.460000,9002.545000,8778.365194
75,2020-01-19T00:00:00Z,8901.915000,8703.540000,9208.770000,8428.455846
76,2020-01-20T00:00:00Z,8712.180000,8623.960000,8749.040000,8477.289697
77,2020-01-21T00:00:00Z,8632.895000,8722.535000,8789.755000,8451.705000
78,2020-01-22T00:00:00Z,8731.920000,8661.545000,9062.610000,8460.535000
79,2020-01-23T00:00:00Z,8661.545000,8386.195000,8692.655000,8253.304797
