GPRO,CCL,TSLA,DAL,DIS,AAL,MSFT,AAPL,GE,F,U_GPRO,U_CCL,U_TSLA,U_DAL,U_DIS,U_AAL,U_MSFT,U_AAPL,U_GE,U_F
1.0,0.5000003437026543,0.47133585481689627,0.3816634512376057,0.6109184200099779,0.27373493310997277,0.5535792905809809,0.5246551564151218,0.5547246232507279,0.5043541435703058,-0.06272690559296741,-0.11059857685584322,0.04817544749089745,-0.000330477800168094,-0.004485705335495197,-0.11519766804744096,0.02171564098590278,-0.013523730610541311,0.05849692344562594,0.020203409795293333
0.5000003437026543,1.0,0.4280558490488295,0.8055061815690375,0.633945101192002,0.6693808571452168,0.425907659426443,0.45446309606483454,0.6991315358883535,0.6736607961325761,-0.12794114577291393,-0.0984206691776648,-0.026699138604538736,-0.02367419477440266,-0.1165386564772179,-0.07970713133474541,-0.06116367447005358,-0.020197957247593424,0.06775012975628471,0.047935049485674154
0.47133585481689627,0.4280558490488295,1.0,0.3564415331514771,0.49555683986819,0.2470070763205695,0.5169569392441208,0.4626285074005806,0.3353862526794589,0.4994495738286395,-0.13000434529328977,-0.1762047300346102,0.11656648038549963,-0.08790011279972874,-0.09029528659852361,-0.1712188148003235,-0.0630809605696799,-0.02885172779151617,-0.005039045937080609,-0.06810038466158251
0.3816634512376057,0.8055061815690375,0.3564415331514771,1.0,0.6630836641872343,0.8495786947440791,0.3750022542396636,0.43527280095577686,0.6835991103330129,0.7365324143779652,-0.17489011362223963,-0.12018995251072145,-0.0495666573339611,-0.056515316227894345,-0.12813282753529767,-0.0904118985156191,0.015728283713689502,0.03596593027386656,0.029859126566548586,0.03759458666454482
0.6109184200099779,0.633945101192002,0.49555683986819,0.6630836641872343,1.0,0.5541195334501718,0.6819292704353273,0.6821494808863202,0.6531779787091938,0.6943317202762173,-0.08943787585268981,-0.06183538434260736,-0.010133117962789153,0.001983982247314242,-0.003140392570886365,-0.09050539905209784,0.0008751924302617407,0.03146853826005624,0.07843329326017716,0.044617235773156315
0.27373493310997277,0.6693808571452168,0.2470070763205695,0.8495786947440791,0.5541195334501718,1.0,0.2403664240136241,0.3192661717014232,0.5932004172672437,0.6985130612423724,-0.05983349463546782,-0.010051451790662634,0.006419378641577905,0.01640447536197715,-0.02336032297430669,0.0022740295888724455,0.06025009552212509,0.05005651523346966,0.09312086759464787,0.10064700196506898
0.5535792905809809,0.425907659426443,0.5169569392441208,0.3750022542396636,0.6819292704353273,0.2403664240136241,1.0,0.8883500226105678,0.5577693456435717,0.4816411900157284,0.038325425564218134,-0.003863417496725153,-0.003586045978768368,0.02480975965265487,0.048363963291791955,-0.06009650734810548,-0.00821350249321794,0.06517336301685187,0.07514235083185902,0.05019325147246287
0.5246551564151218,0.45446309606483454,0.4626285074005806,0.43527280095577686,0.6821494808863202,0.3192661717014232,0.8883500226105678,1.0,0.5665735292105155,0.5311629359130177,-0.04256850017378901,-0.09160222389561841,-0.00035829559981298055,-0.03987497466000664,-0.03633900895459649,-0.1131698230696788,-0.02556853805977184,0.09465552036007163,0.02517500980197342,-0.035989156230464274
0.5547246232507279,0.6991315358883535,0.3353862526794589,0.6835991103330129,0.6531779787091938,0.5932004172672437,0.5577693456435717,0.5665735292105155,1.0,0.7339098613571896,-0.045106350564474346,-0.11281583590801385,-0.013908763182093688,-0.07405715217043586,-0.09895750259949797,-0.16155048017248083,-0.019238755141386895,0.015043652671993504,0.053927429814527285,0.058641431295218115
0.5043541435703058,0.6736607961325761,0.4994495738286395,0.7365324143779652,0.6943317202762173,0.6985130612423724,0.4816411900157284,0.5311629359130177,0.7339098613571896,1.0,-0.17944139489786848,-0.15347468511355225,0.006227972580876529,-0.06558007258334754,-0.16723357638895106,-0.13519529669508296,-0.05006300506108685,-0.010746022763870265,0.0010805663153450565,-0.015549392596783361
