GPRO,CCL,TSLA,DAL,DIS,AAL,MSFT,AAPL,GE,F,U_GPRO,U_CCL,U_TSLA,U_DAL,U_DIS,U_AAL,U_MSFT,U_AAPL,U_GE,U_F
1.0,0.21300221418479967,0.7202127802311711,0.1503227252248063,0.5767629728879081,0.17110995786440705,0.7766075653370321,0.8888049927581256,0.09354219725969881,0.5332858183537651,0.3477069212276395,0.4162997531832015,0.6140643835661356,0.5037553422725892,0.4048238729427745,0.5062847910589001,0.4912685410387731,0.6035799903316597,0.4991988366262934,0.39944961426320236
0.21300221418479967,1.0,-0.3453985797277153,0.977851140660679,0.8773410636818225,0.9687182239754448,-0.2417664723400305,-0.039660320606986224,0.9600960168554189,0.9152489089594265,-0.7973961932165671,-0.7307975159591441,-0.48955830486116897,-0.6810029439840464,-0.7657962258677071,-0.6868519606840652,-0.7148430811511328,-0.584902713967307,-0.7010032850560515,-0.7708948997791538
0.7202127802311711,-0.3453985797277153,1.0,-0.3552667432217543,0.042178844107159996,-0.33553557598795014,0.9168458227375743,0.8782821675364965,-0.3747373238759341,-0.006160820516449338,0.6266726445529874,0.6565100993513161,0.9124933978643248,0.7080303433480252,0.676257220191558,0.729103002389153,0.8211060478084692,0.8834769738106133,0.729111679561297,0.6790531886454886
0.1503227252248063,0.977851140660679,-0.3552667432217543,1.0,0.8262334076824325,0.976760258686243,-0.2871386485867895,-0.08067755064927183,0.9771419648103996,0.884092324498497,-0.852036620982506,-0.8032809530967522,-0.4982187062743903,-0.751369450191333,-0.8228493080042126,-0.7533731854526954,-0.7323406741586723,-0.6064624920260112,-0.7646635273508084,-0.8267135206879375
0.5767629728879081,0.8773410636818225,0.042178844107159996,0.8262334076824325,1.0,0.8494931642196716,0.18024147062140672,0.3675909089946763,0.8045948621779639,0.9521006098479596,-0.43613749962487736,-0.3441504344587983,-0.09504041989119981,-0.2778175336532098,-0.3887770878921918,-0.28528610376444224,-0.3090187850916449,-0.16741352331645787,-0.2936839977778735,-0.39013802048018664
0.17110995786440705,0.9687182239754448,-0.33553557598795014,0.976760258686243,0.8494931642196716,1.0,-0.23538854278770818,-0.04619249297675184,0.9656477218211896,0.8891560707954745,-0.7901286285754955,-0.7345548641520313,-0.4745315617800037,-0.6852216989626014,-0.7589267656768086,-0.6876903282056015,-0.6944644548782075,-0.5709559781689544,-0.7030141023677732,-0.766078303139829
0.7766075653370321,-0.2417664723400305,0.9168458227375743,-0.2871386485867895,0.18024147062140672,-0.23538854278770818,1.0,0.9137425013499713,-0.2954019763997873,0.06482969235646535,0.6458774670112701,0.6977673374999662,0.7756474532837733,0.7445686760463534,0.6881072317782577,0.7531685650822753,0.7466228046879941,0.8064838658612595,0.749728607596651,0.6903710361372448
0.8888049927581256,-0.039660320606986224,0.8782821675364965,-0.08067755064927183,0.3675909089946763,-0.04619249297675184,0.9137425013499713,1.0,-0.13456420384097156,0.30892360870756574,0.4875583106781369,0.5469959865496447,0.8037140339939292,0.6159904909218209,0.5476487052743341,0.6310117301067738,0.694862499298786,0.8002370429414294,0.6284946860013664,0.5446160466467758
0.09354219725969881,0.9600960168554189,-0.3747373238759341,0.9771419648103996,0.8045948621779639,0.9656477218211896,-0.2954019763997873,-0.13456420384097156,1.0,0.845918194895536,-0.8573488800511595,-0.8127853956990088,-0.5318146845583281,-0.7716806569802332,-0.8340478565273541,-0.7747474340550523,-0.7578817365035357,-0.645506256309511,-0.783947175537715,-0.834758504514618
0.5332858183537651,0.9152489089594265,-0.006160820516449338,0.884092324498497,0.9521006098479596,0.8891560707954745,0.06482969235646535,0.30892360870756574,0.845918194895536,1.0,-0.5435216633539396,-0.4569502113133472,-0.094357767859604,-0.382811487529194,-0.4847802616229618,-0.38023217758829836,-0.3688775752197486,-0.20425271027086034,-0.39588935272021825,-0.4907781606282236
