ABB,TSLA,AMD,RIOT,U_ABB,U_TSLA,U_AMD,U_RIOT
-0.05711422845691383,-0.017201550387596964,0.006831203173203848,-0.06018691588785052,0.0029947916666668295,0.013195349016426272,-0.00027169894132650363,-8.85770975056488e-05
-0.10573857598299696,-0.12288118882166887,-0.14631210330488065,-0.27406523468575983,0.003913132174848233,-0.008149816305808133,-0.009539941638632365,-0.0017590438900434435
0.04693998811645894,-0.017643567561734352,0.12549673118830906,-0.013698630136986356,0.0048584940515776776,-0.004427993246117312,-0.010261122851484061,-0.0004994853019476553
-0.1208853575482407,-0.1853165507140242,-0.11822323462414575,-0.09722222222222221,0.010019303244783284,0.026813164359116515,0.002030319476376885,0.002534188717152608
0.047772756617172396,-0.03366465152037135,0.08189098424179808,0.1384615384615384,0.014051692755733702,0.03158519581993113,-0.002234161440561988,0.002739485705417488
-0.03512014787430684,-0.1590697674418604,-0.06566380133715377,-0.13986486486486494,0.004971998851234893,0.02010947732345314,-0.0009580821426395936,0.0008714142481276443
0.02298850574712641,0.18167865044247788,0.01686685407615629,0.10494893951296169,0.007215703084534564,0.03635981958496948,-6.418042333489193e-05,0.0024733004568420203
-0.0037453183520598232,0.0005499713312815402,-0.004775069112842312,0.0021328025024882624,0.0061933372859257485,0.03495035108337241,-0.000137242566564999,0.005278511952347298
-0.06892230576441116,0.01581175590017092,0.051515151515151514,-0.05051078320090796,0.00848995304473621,0.01952655507646206,-0.00010440768817099322,0.005406775944301501
0.13324360699865423,0.16120564599691445,0.10999039385206522,0.1920203227734607,0.011865650775898073,0.008405421117020806,-0.0018580251433434336,0.0052354327319055205
0.04750593824228022,0.06915526472337885,-0.03461704889658157,-0.026451046759433328,0.005393031920154723,0.01998393744560034,-0.001319430040006786,0.004739421813491962
0.07539682539682535,-0.020633375063754844,0.06432093231734659,0.0761009528714911,0.003824431386735272,0.017404197909672403,0.0012805337693375662,0.00604828461328033
-0.03953610964681076,-0.02554682321749835,-0.019161928827121533,-0.05624027761158312,0.007599295275848128,0.009687732270712734,-0.0021753744522927665,0.007345137341483232
-0.04774972557628965,-0.024214863184079505,0.027264920566766992,0.008049955623177452,0.006334703304915035,0.003729391447732988,-0.0012945146075810099,0.006580770633280775
-0.005187319884726205,0.044572794264090776,-0.05036572622779523,0.043960812478224476,0.008978145304193719,0.0008972834421649978,0.0023799740466181607,0.008329771021864163
-0.03881807647740454,-0.08179530201342289,-0.038952464788732266,-0.06240963855421677,0.005586498737183643,9.6861424202066e-05,0.005433608068532436,0.0038155140285409672
0.01748040988547306,-0.0562938660243365,0.01877719258071897,0.0023130300693909867,0.0014969810881388934,0.01852422805559195,0.0005972410578911624,0.0028469977571969896
-0.024289099526066393,0.056175325103967166,-0.04293099572937742,0.15384615384615374,0.0036530953104769726,0.013506314076229486,0.001031524803631667,0.0043274244004170015
0.06739526411657559,0.07550000000000012,0.11601690934711151,0.22222222222222232,0.0063385307846826056,0.015198798455176243,0.001344204713189301,0.005747407028360074
0.008532423208191142,0.05662095149542856,0.0006313131313129272,-0.07609090909090921,0.004291774920248681,-0.004429468541765513,-0.005275315986836837,0.0088237303226808
0.005640157924421851,0.005921498890864685,0.025867507886435437,0.03315950014759417,0.005258680524657944,-0.006767998895646166,-0.002349541740033434,0.0032626740404988475
0.015143017386427537,0.044304720247858365,-0.008200082000820008,-0.014285714285714457,0.007988034943403832,0.0014133044019835062,-0.001032803525091941,-0.002673777311505976
-0.015469613259668558,0.1360882009039983,0.052976436544026395,-0.01449275362318836,0.01239995728513299,0.002891774242483436,-0.00023773878484656397,0.0008249609586794548
0.023569023569023573,0.09027037132219706,0.07865653769899694,-0.012843137254902048,0.010422319404985947,0.009100779242197321,0.0020043755180689793,0.004586311015773559
-0.051535087719298156,0.027855245824263353,0.0009099181073701779,0.11729069420995142,0.012243305740624821,0.006302742440246645,0.0020638869733990983,0.009767905775371677
-0.011560693641618491,0.022109031433312554,0.03472727272727272,0.013333333333333197,0.014402044117327817,-0.0001255972109130976,0.003599679375321685,0.019667328643531157
0.03274853801169586,0.010722794538221114,-0.00579862941486553,-0.01754385964912264,0.0073532805168834425,-0.00840779741464237,0.006313258469598848,0.011381439394793302
-0.009060022650056676,-0.009686193856564662,0.006009190526687913,-0.017857142857142905,0.012245461649853961,0.0023839997346550845,0.0031788745836833776,0.004438471612174366
-0.03314285714285703,-0.07989549139143837,-0.07027406886858745,-0.08172727272727276,0.012568938284820641,-0.00847199846964053,0.0019013150118012412,0.004516976166218933
0.008274231678486732,0.06615505591798687,0.057108843537414966,0.059301059301059444,0.006615214994487362,0.00021916120316944898,0.004558514850033113,0.004137461811868137
0.0,-0.03622208563818885,-0.001111861886017973,0.06542056074766345,0.0062609158994701986,0.0005370921150249508,0.0005336324142517501,0.002906068645697202
0.02110199296600257,0.027450646939614298,0.00501073729420165,0.09649122807017552,0.00898727660513332,0.00022507332528176605,-0.00010708061855191353,0.004942014139468709
0.029276693455797753,0.10195862068965522,0.005872507122507198,-0.016000000000000014,0.005131494547787163,-0.012350373639573142,0.00031099870667294915,0.01238704326188489
0.03904071388733965,-0.03731287237770986,-0.01752174728889111,-0.056910569105691144,0.0082816035272959,-0.015184273721396413,0.008719435074802329,0.012679624419218882
0.02898550724637694,0.039955272977857614,-0.03297297297297297,0.0431034482758621,0.012428257023259892,0.005587451188396431,0.017263682139322833,0.005724979561247956
-0.02086593635889422,-0.023479695939187972,-0.024222098006335124,0.0,0.00992766904557607,-0.009450597204757938,0.004143546354113736,0.010635484780974869
-0.02077783697389457,-0.10210483189511688,-0.047355356119915926,-0.10743801652892548,0.006770527500489232,0.01217937025564253,-0.00033613058910098026,0.006612686887409014
-0.014145810663764857,0.08541158688739658,0.05351773902585699,0.03703703703703698,0.0036471360898788774,0.027143736336835866,0.00407666971893228,0.009977817823150215
-0.008830022075055233,0.008998830808843783,-0.0070395738203957725,0.02678571428571419,0.004246491423479659,-0.0019921156045876742,0.005123676140275313,0.007862189174655532
-0.015590200445434355,0.0187355154545219,-0.00038321517532091676,0.09565217391304359,0.006886471262796956,-0.007848628706571992,-0.0008556078516444021,0.0026730026730026335
0.010180995475113086,-0.002856412550322762,-0.004216982940387193,0.2142857142857142,0.004401705673777068,-0.007424326010177729,0.00020712107195475227,0.006670143517345295
0.026875699888017968,0.05003108117634247,0.02379595765158804,0.2058823529411764,0.0035178191666906944,-0.010422385007332946,0.0006886450341567762,0.03234354714067633
-0.0027262813522356266,-0.010704913030210483,0.047828196035813786,-0.13279132791327908,0.004617360181415675,-0.013551616353739027,-0.002813152476145442,0.055421932567693455
-0.012575177692728312,-0.0015669726581778454,-0.03534900412704112,-0.006249999999999978,0.007696491705194486,0.004624264090667074,-0.0036754630107745934,0.024417446131425935
-0.01052048726467314,-0.02297302307188498,-0.030319940476190355,0.20119496855345909,0.006823150131384237,0.010510465268819047,-0.0014984181410713227,0.006027482946875162
-0.020705092333519914,0.015709190255748684,0.04584692115864186,0.1859259647101943,0.00508451033716395,0.024605943446735168,0.002180153626392123,0.015044504041141327
0.00914285714285712,-0.004988543534568568,-0.0055025678650036935,-0.0927152317880795,0.005200624074888971,0.014753907513709086,0.0016114188259448436,0.020613922082537428
0.05775764439411102,0.018116876127924453,0.006824050165990414,0.06082725060827254,0.0039988164472306575,0.005059027220103207,0.0004177261066182769,-0.007123647530386079
-0.002676659528907943,-0.006773118953669943,0.0157538010624656,0.02752293577981657,0.004260364819589579,0.00873997882166444,-0.0018592359616815823,0.003695181808617276
0.016639828234031206,0.009232673267326685,0.0169522091974752,0.1294642857142856,0.015237582031357277,0.006322936387444855,-0.0012284895065527435,0.008526238647177387
-0.02111932418162632,0.015071248129889803,-0.03067919843943967,-0.08498023715415015,0.01078236978862912,0.0058389332156003615,0.0020398504255643157,0.0156737205338211
0.012944983818770295,-0.01371186952582304,0.00933040614709113,-0.034946004319654334,0.006551702032181694,0.0007009115220453221,0.004241815249043768,0.0026691908855231983
0.03407880724174661,0.0028662420382166154,-0.03570781221678443,-0.1226892260865674,0.005464550480217989,0.008770321179236484,0.003837426198968208,0.0011651938729513311
0.006951596292481765,0.0014839875906882405,-0.008834586466165528,0.08418367346938771,0.00708177614492933,0.021388847666394595,0.013643864172148135,0.003528892060417732
0.005880848887752643,-0.017049716142959137,-0.01839560022757436,0.04098823529411755,0.006931340730118141,0.018203437167811698,0.013197222819931298,-0.003990539188381659
-0.0005083884087443424,0.03500790967461764,0.037169629057187015,-0.0356222593915283,0.007845586857392561,0.009392770639917503,-0.0003706447799517454,-0.002381478522497371
0.00915564598168861,0.07634287372009152,-0.0010971632090813754,0.06876669947967917,0.0048438936022141554,0.007928357962993182,-0.0009086192935825466,0.0008847134150216096
0.028225806451612767,-0.01834887929834339,-0.0013986013986014845,0.10087719298245612,0.004197048390826019,0.02286934105879035,0.0007463605490205527,0.007561643185308942
0.0524509803921569,0.0012593601089176953,-0.01540616246498594,-0.0378486055776891,-0.0022603311876566723,0.005515826914684885,0.003623969409705552,0.023490749345273176
-0.0013972985561246931,-0.020668321038855075,-0.0016121384542436834,0.0931677018633541,-0.0015759665107115683,0.011435983024241203,0.0049257578982822015,-0.0011803490861785892
0.008861940298507287,0.0243731704212804,0.00911854103343468,-0.018939393939394034,-0.0010358605041187463,0.0085938116197124,-0.0022434565217059887,-0.00015040377629182977
0.01433194637078139,0.07128939892808939,-0.0029179216867468716,-0.01158301158301156,-0.00017282243729022095,0.009504719140775997,-0.00012009299195592238,0.0007765969580806331
-0.010027347310847867,-0.00727249723232648,0.06523175682054183,0.01953125,0.004852211274909202,0.015818465699666273,0.0011285060835093397,-0.0036979482564738486
-0.004143646408839796,0.08860006092066675,0.018787663948954147,0.18482758620689665,-0.0007548476121332914,0.025876889699530725,-0.003948700873319888,-0.0038795960007191876
-0.057790106333795666,-0.05128325206297912,-0.07924495476687543,-0.29827965334368134,-0.0037573082532472712,0.045879690531946515,0.004619776795573793,0.01079007635134488
0.020117762512267046,-0.03718596065445645,0.01709966934341045,0.021705069124423826,-0.003357195754134845,0.0098484828926102,0.0009072011663362467,0.014387778456532718
0.014911014911014986,0.05821094793057413,0.015976221437859817,0.03964638491723438,0.006390251151731308,0.030994688506811086,0.01332298341476279,0.017098254117435818
0.007109004739336511,-0.009326267978803982,-0.004205522033278397,0.015184381778741818,0.0036301437290804373,0.013200890760435513,0.005063611193166784,0.0027601137496264805
0.006117647058823561,0.009220486800949557,0.0012853470437017567,-0.029914529914529808,0.0030897877610074342,0.016372742300087673,0.004090171706883972,-0.0028027030726284208
-0.002806361085126219,0.013588273299951492,-0.009169264624977025,-0.03083700440528625,0.0016299498366596499,0.012641766645511199,0.0011584369882908785,-0.004165665399315954
0.00046904315196982793,-0.003436186530148766,0.0035165648713677555,-0.022681818181818247,-0.0006266182775159779,0.018378145336265028,0.0022713224397505893,-0.005003528705433413
0.025785278949835844,-0.006026564858030992,0.010512725931390632,0.17524766289939997,0.0017828141599403047,0.01050438837763612,0.00104684726138915,-0.0027970314867210577
0.004570383912248621,0.007159088623886367,-0.014418689541887186,0.03684356325932958,3.656797376860865e-05,0.004073830515275434,0.001345031330700408,-0.00633592169408137
-0.009554140127388533,-0.04074236766966832,-0.02981481481481485,-0.10687022900763365,-0.0015357987372321968,0.010292504503563116,0.001750171280765711,-0.00246598501227302
0.015617822691777583,0.02615392621116719,-0.008780301584271788,-0.004273504273504147,-0.0019288051174373155,0.020199494597250345,0.0038559471471382167,-9.777512698549984e-05
-0.01763907734056991,-0.025578612142234114,-0.034854611977662264,-0.06008583690987135,-0.0038406027544705124,0.00532040437069603,0.0018485570127171336,-0.002586404994841862
0.0202578268876612,0.051136600191515,0.0031923383878691425,-0.0182648401826484,-0.0007121457688717969,-0.0007329295035480854,0.004747625315258519,-0.0033447384502767186
0.018050541516245522,0.0684331956945805,0.04574383452665076,0.03488372093023262,0.0029734843830633295,-0.012716436526660768,0.0066078498229902305,-8.853054057733623e-05
0.031028368794326466,0.03757182576459672,0.0,0.05617977528089879,0.003993727642475742,0.017176681972555174,-0.0009283422863723967,-0.004143268213902096
0.007523645743765961,0.07972917448237671,-0.004754659566374997,-0.021276595744680993,0.004905190716743446,0.03300018005353178,-0.002501985053501077,-0.003322477929724288
0.03179005760614473,0.13418266048974203,0.020064972291228722,0.039130434782608914,0.004334838991694623,0.0659924822216833,-0.0020137125536898726,-0.0018154486586493546
-0.007444168734491274,0.013632385120350143,-0.008430123641813503,-0.043933054393305415,0.003131309467677257,0.0799502822368594,-0.002011935084384242,0.00016052665983723458
0.025416666666666643,-0.01718699853924266,0.009351974305686683,0.10284463894967177,-0.00036156775779783157,0.03333232979815248,0.0004903267906437581,-0.0006701326035231103
-0.01462819991873221,0.020504092310661415,0.07178287318671028,-0.0634920634920636,0.001036869137469587,0.010173765963950254,-0.0045945288360418335,0.0015812488720148288
0.010309278350515427,0.10919709286057655,-0.023925951798812406,-0.012711864406779627,-3.613238907351768e-05,0.009856491437914672,-0.0012972219418596609,0.00021821500128949012
-0.01346938775510198,-0.033576755648411116,-0.0409733404902487,-0.06437768240343344,0.006178861788617818,0.06009759832270811,0.0015284286440619965,-0.0012544625148750432
0.027306578402978676,0.014915333645673101,0.020895522388059584,0.02752293577981657,0.0035911800617682843,0.09485462930534094,0.002310258351254424,-0.0013271971152494233
-0.00966572694321377,0.020107030866171938,0.011239035087719396,0.008928571428571175,0.0019551993129607315,0.037199244507485574,0.0031403654730319808,-0.002003451348475238
0.011793411956079636,-0.031098117171717177,-0.008041926447998504,-0.017699115044247593,0.0033715220837597926,0.002305494893625859,0.0007770690767385791,-0.0007018042243993605
-0.004421221864951752,0.0011208523575430007,0.0027327382036801406,0.0,0.004685479921223923,-0.0006584659982611374,-0.00022636370233342085,-1.9129240534376812e-05
0.004844570044408636,0.0946516045186443,0.04396802325581395,0.018018018018017834,0.0013314749607009624,-0.0003752441819090402,-0.0011685012370140635,-0.0009214651697941889
-0.0016070711128967075,-0.045595962178913485,-0.00800556909154193,0.01106194690265494,0.007420441358228613,0.004707930831606699,-0.0025366794462364783,-0.004978036898542704
0.05432595573440624,0.014672297426606695,0.08385964912280697,0.017505470459518557,0.012935777668516169,0.018562292746562736,0.0001586361540586445,-0.004793677961115739
-0.012213740458015265,-0.048347143809176485,-0.03512463580446745,-0.017204301075268824,0.005478058871797309,0.033227259807282694,0.001413396108609355,-0.0019297302744281097
-0.005023183925811359,-0.06482215527720525,0.16456970306995466,-0.03719912472647702,-0.005804530982402412,0.03484060311217152,0.008872422642701938,0.008161259761960471
0.01203883495145619,0.08784509310802813,-0.006338231057332111,0.19772727272727253,-0.0010751942286348903,0.010270949079287162,0.018502655939574897,0.019521932965127275
-0.008058326937835703,-0.041924528056834554,-0.01826616410553794,0.041745730550284854,0.001226809254308181,-0.0026188734728693763,0.010141700440889467,0.034717435827752
0.010058027079303589,0.01670112176771621,0.12374483165977557,0.0018214936247722413,-0.0007166884370412019,-0.004087886352539538,0.011800531719941887,0.019662259126645543
-0.020298736116430516,-0.008380055867039049,0.027463863337713557,-0.0763636363636363,0.002695293069742144,-0.00046539423859037754,0.01558861873399775,-0.006071844208239474
-0.02306489444878812,-0.03725914671041142,-0.009719913032356975,0.03149606299212593,-0.0005883710198431036,0.0015353149523127385,0.0059960731525383615,-0.0067490246465075066
0.0308123249299721,0.0369972067039106,0.0029704248999093963,0.333969465648855,-0.0023202391808747613,0.012341840118015535,0.0011268845401020133,0.0206817203016596
-0.005046583850931818,0.0008552303734730149,0.0951583826937934,-0.030042918454935563,0.00015041421761474716,0.0008286416077041281,0.014999758224948812,0.03581460241587253
0.012485368708544664,-0.0007199327165684499,0.003292181069958877,0.18289085545722705,-0.0012956814474613942,0.00027479891983595017,0.022936847093557144,0.005460662564355623
0.0028901734104045396,0.0030366689559515603,0.016172506738544312,0.054862842892768215,-0.0013784475668662255,-0.004575784723258369,0.012794399004666834,0.0508204914372572
-0.001536983669548464,-0.024562157227342674,-0.021566140006919476,-0.11160756501182045,-0.00028998956037595836,-0.0009603576633006039,0.007672828072175175,0.029912533489429682
0.0032711179526649925,-0.0234670704012111,-0.03064592173503078,0.0950264775539531,-0.001206706503451782,0.010044684781936652,0.0023639552738119463,-0.002953834383069398
